연도별,1995,2000,2005,2010,2015,2016,2017,2018,2019,2020,2021,2022
총,44553710.0,45985289.0,47041434.0,47990761.0,51069375.0,51269554.0,51422507.0,51629512.0,51779203.0,51829136.0,51738071.0,51692272.0
노인,2640205.0,3371806.0,4365218.0,5424667.0,6617378.0,6826568.0,7171227.0,7455149.0,7816991.0,8287243.0,8706561.0,9146488.0
고령화,5.92589259121182,7.332357963434785,9.279517286824207,11.30356528415959,12.957624799598586,13.315052438334066,13.945696968838956,14.439704562770222,15.096777368319092,15.989544954019685,16.828151555940305,17.694111026886187
